"Name","Score","Link","G2DScore","G3DScore"
"Radeon HD 7540D + HD 6450 Dual","241","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7540D+%2B+HD+6450+Dual&id=2851","444","643"
"GeForce GT 525M","241","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+525M&id=89","93","460"
"GeForce GT 425M","241","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+425M&id=1422","171","528"
"GeForce GT 420M","240","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+420M&id=1421","90","405"
"Radeon HD 7640G","239","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G&id=310","123","460"
"Radeon HD 8550G","239","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8550G&id=2583","117","411"
"Radeon R5 310","238","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+310&id=3391","545","332"
"Radeon HD 7600G + 7450M Dual","235","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+7450M+Dual&id=2501","221","390"
"Radeon HD 7520G + 7600M Dual","235","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7600M+Dual&id=2236","362","591"
"Radeon HD 8450G + 8670M Dual","232","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8450G+%2B+8670M+Dual&id=2625","414","475"
"Radeon HD 7640G + HD 7400M Dual","232","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+7400M+Dual&id=2978","297","621"
"Radeon HD 7640G + 7610M Dual","231","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7610M+Dual&id=2677","309","510"
"Radeon HD 7640G + HD 8500M N HD 8500M Dual","231","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+8500M+N+HD+8500M+Dual&id=2718","311","666"
"Radeon HD 7640G + HD 8570M Dual","230","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+8570M+Dual&id=2889","196","475"
"Mobility Radeon HD 4250","229","https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+4250&id=495","280","98"
"Radeon HD 7600G + 6400M Dual","229","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+6400M+Dual&id=2598","257","377"
"Radeon HD 8450G + 8750M Dual","228","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8450G+%2B+8750M+Dual&id=2667","299","637"
"Radeon HD 8450G + 8600M Dual","227","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8450G+%2B+8600M+Dual&id=2771","356","545"
"Radeon HD 8570D + HD8490 Dual","226","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8570D+%2B+HD8490+Dual&id=3406","380","374"
"Mobility Radeon HD 5650","226","https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5650&id=521","145","449"
"Radeon HD 7520G + 7670M Dual","224","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7670M+Dual&id=302","323","523"
"PHDGD Ivy 5","223","https://www.videocardbenchmark.net/gpu.php?gpu=PHDGD+Ivy+5&id=4184","497","445"
"Radeon HD 7520G + HD 7400M Dual","222","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+HD+7400M+Dual&id=3361","315","545"
"Radeon 3015e","222","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+3015e&id=4713","113","371"
"Radeon HD 7640G N HD 7640G + HD 8570M Dual","222","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+N+HD+7640G+%2B+HD+8570M+Dual&id=2762","287","423"
"Radeon HD 7640G + 6400M Dual","221","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+6400M+Dual&id=2301","279","527"
"RADEON HD6530D","221","https://www.videocardbenchmark.net/gpu.php?gpu=RADEON+HD6530D&id=329","327","532"
"Radeon HD 7640G + 7470M Dual","221","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7470M+Dual&id=311","301","595"
"Radeon R5 230","220","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+230&id=3885","255","222"
"Radeon HD 7640G + 7400M Dual","220","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+7400M+Dual&id=2442","286","637"
"Radeon HD 5550","219","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5550&id=603","185","377"
"Radeon HD 8470D","215","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8470D&id=2565","145","365"
"GeForce 800A","214","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+800A&id=3356","165","477"
"Radeon HD 7520G N HD 7520G + HD 7500/7600 7500/760","214","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+N+HD+7520G+%2B+HD+7500%2F7600+7500%2F760&id=2691","386","575"
"Radeon HD 8350G","214","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8350G&id=2580","169","304"
"GeForce 810M","212","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+810M&id=3005","69","411"
"Radeon R4","212","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R4&id=2902","99","335"
"Radeon HD 7520G + 7470M Dual","212","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7470M+Dual&id=2373","345","543"
"Radeon HD 7520G + 8750M Dual","212","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+8750M+Dual&id=3092","388","377"
"Radeon HD 7520G + HD 8600/8700M Dual","211","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+HD+8600%2F8700M+Dual&id=2970","291","624"
"Radeon HD 8690A","210","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8690A&id=3026","128","497"
"GeForce 810M","210","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+810M&id=3005","69","411"
"GeForce 610M","210","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+610M&id=2125","111","292"
"GeForce GT 620","209","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+620&id=1429","159","377"
"Radeon HD 8450G","208","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8450G&id=2595","143","348"
"Intel UHD Graphics 605","207","https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+605&id=3861","109","370"
"IncrediblE HD 4000","207","https://www.videocardbenchmark.net/gpu.php?gpu=IncrediblE+HD+4000&id=3655","520","517"
"Radeon HD 7600G","207","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G&id=2290","93","327"
"Radeon HD 7520G + 7610M Dual","206","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7610M+Dual&id=2624","317","588"
"Intel Media Accelerator HD","203","https://www.videocardbenchmark.net/gpu.php?gpu=Intel+Media+Accelerator+HD&id=957","34","109"
"Radeon HD 7620G N HD 7620G + HD 8600M N HD 8600M D","202","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7620G+N+HD+7620G+%2B+HD+8600M+N+HD+8600M+D&id=2751","238","452"
"NVS 315","201","https://www.videocardbenchmark.net/gpu.php?gpu=NVS+315&id=2808","180","302"
"Radeon HD 7520G N HD 7520G + HD 7600M N HD 7600M D","201","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+N+HD+7520G+%2B+HD+7600M+N+HD+7600M+D&id=2748","263","365"
"Radeon HD 7520G + 7500/7600 Dual","201","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7500%2F7600+Dual&id=2741","379","582"
"Radeon HD 7660G + HD 7600M N HD 7600M Dual","198","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660G+%2B+HD+7600M+N+HD+7600M+Dual&id=2901","297","460"
"Radeon HD 7540D","198","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7540D&id=2166","127","331"
"Radeon HD 6620G","196","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6620G&id=40","103","341"
"GRID K160Q","196","https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K160Q&id=3458","262","628"
"Radeon HD 6530D","194","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6530D&id=109","136","337"
"Radeon HD 8280E","193","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8280E&id=2799","82","237"
"Radeon HD 8410G","192","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8410G&id=2848","263","435"
"Radeon HD 7600G + 7550M Dual","191","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+7550M+Dual&id=2855","247","423"
"Radeon HD 7520G","189","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G&id=301","109","315"
"M880G with Mobility Radeon HD 4250","188","https://www.videocardbenchmark.net/gpu.php?gpu=M880G+with+Mobility+Radeon+HD+4250&id=121","270","104"
"Radeon HD 8490","188","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8490&id=2841","174","263"
"Mobility Radeon HD 5000 Serisi","184","https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5000+Serisi&id=2516","305","479"
"Radeon HD 7470","183","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7470&id=298","152","289"
"GeForce GT 625","181","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+625&id=2563","188","353"
"GeForce GTS 250","181","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GTS+250&id=29","58","600"
"Radeon R3","179","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R3&id=2914","95","305"
"Radeon HD 8400","178","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8400&id=2582","78","265"
"GeForce GT 520M","178","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+520M&id=70","75","281"
"Radeon HD 7600G + 7500M/7600M Dual","177","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+7500M%2F7600M+Dual&id=2508","210","406"
"GeForce GT 520","177","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+520&id=1425","135","310"
"GeForce GT 420","177","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+420&id=1420","188","424"
"IncrediblE HD","176","https://www.videocardbenchmark.net/gpu.php?gpu=IncrediblE+HD&id=3480","427","389"
"Radeon R5 235","176","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+235&id=2826","164","336"
"Radeon HD 7520G + 7650M Dual","176","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7520G+%2B+7650M+Dual&id=2689","345","453"
"GeForce GT 705","175","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+705&id=2952","167","331"
"Radeon HD 8400E","175","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8400E&id=2775","113","276"
"Intel HD 505","175","https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+505&id=4143","95","355"
"GRID K120Q","175","https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K120Q&id=3384","278","293"
"GeForce GT 610","174","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+610&id=33","128","309"
"Radeon R5E","173","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5E&id=2904","102","296"
"Radeon HD 7600G + 8500M/8700M Dual","173","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7600G+%2B+8500M%2F8700M+Dual&id=2746","131","334"
"Intel UHD Graphics 600","172","https://www.videocardbenchmark.net/gpu.php?gpu=Intel+UHD+Graphics+600&id=3876","94","322"
"GeForce GT 520MX","172","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+520MX&id=2144","52","281"
"NVS 4200M","169","https://www.videocardbenchmark.net/gpu.php?gpu=NVS+4200M&id=117","77","277"
"SUMO 9644","168","https://www.videocardbenchmark.net/gpu.php?gpu=SUMO+9644&id=1920","386","466"
"GRID K180Q","168","https://www.videocardbenchmark.net/gpu.php?gpu=GRID+K180Q&id=3194","113","534"
"Radeon HD 6520G","168","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6520G&id=52","81","300"
"RADEON HD6410D","167","https://www.videocardbenchmark.net/gpu.php?gpu=RADEON+HD6410D&id=328","296","423"
"Radeon HD 7580D","166","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7580D&id=2533","430","351"
"Radeon HD 7500G","165","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7500G&id=300","100","308"
"Radeon HD 7450A","165","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7450A&id=331","385","288"
"Radeon E6460","165","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+E6460&id=3364","225","324"
"Radeon HD 8280","165","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8280&id=2810","75","261"
"Radeon HD 8470","164","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8470&id=2645","168","252"
"Radeon HD 6450A","164","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6450A&id=268","208","260"
"Radeon HD 8310E","162","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8310E&id=3279","187","341"
"Radeon HD 7420G","159","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7420G&id=2305","105","309"
"Matrox G200eR WDDM 2.0","159","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eR+WDDM+2.0&id=3692","457","68"
"Radeon HD 8370D","158","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8370D&id=2712","148","312"
"Radeon HD 8330","156","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8330&id=2627","68","261"
"Radeon HD 8330E","153","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8330E&id=2709","83","251"
"Qualcomm Adreno 540 GPU","148","https://www.videocardbenchmark.net/gpu.php?gpu=Qualcomm+Adreno+540+GPU&id=4363","54","119"
"Radeon HD 7640G + HD 7600M N HD 7600M Dual","147","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7640G+%2B+HD+7600M+N+HD+7600M+Dual&id=2770","198","407"
"NVS 310","147","https://www.videocardbenchmark.net/gpu.php?gpu=NVS+310&id=2195","177","246"
"Radeon HD 7450","145","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7450&id=297","146","225"
"GeForce 605","145","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+605&id=1180","166","320"
"Radeon HD 7480D","145","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7480D&id=2193","119","279"
"Radeon HD 6470M","144","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6470M&id=107","106","227"
"Radeon R2","143","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R2&id=2915","68","246"
"Radeon HD 7400G","143","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7400G&id=2333","109","267"
"Radeon HD 8280G","143","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8280G&id=2512","130","270"
"Radeon HD 8250","143","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8250&id=2541","63","217"
"Radeon HD 6430M","139","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6430M&id=2416","106","193"
"GeForce 410M","138","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+410M&id=1178","127","257"
"Radeon HD 7660D + HD 7400 Dual","138","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7660D+%2B+HD+7400+Dual&id=3307","448","340"
"Radeon HD 8240","138","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8240&id=2653","63","234"
"GeForce 800M","137","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+800M&id=3015","203","457"
"GeForce 510","136","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+510&id=1179","169","255"
"Radeon HD 6480G","135","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6480G&id=270","81","257"
"Intel 4th Generation Haswell HD","133","https://www.videocardbenchmark.net/gpu.php?gpu=Intel+4th+Generation+Haswell+HD&id=3730","734","420"
"Radeon HD 6410D","133","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6410D&id=266","117","237"
"Matrox G200eh WDDM 2.0","131","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eh+WDDM+2.0&id=3723","106","46"
"Radeon HD 6450","130","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6450&id=267","119","198"
"PHDGD Ivy 4","130","https://www.videocardbenchmark.net/gpu.php?gpu=PHDGD+Ivy+4&id=3608","285","374"
"Radeon R5 M435","127","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M435&id=3956","172","800"
"RADEON HD6370D","126","https://www.videocardbenchmark.net/gpu.php?gpu=RADEON+HD6370D&id=327","312","320"
"Intel HD 500","125","https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+500&id=4145","81","299"
"Intel HD manual-gen9_2015-133271","124","https://www.videocardbenchmark.net/gpu.php?gpu=Intel+HD+manual-gen9_2015-133271&id=3764","119","165"
"Radeon 520","124","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+520&id=3797","207","862"
"Matrox G200e WDDM 1.2","119","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200e+WDDM+1.2&id=2674","505","59"
"Matrox G200eR WDDM 1.2","119","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eR+WDDM+1.2&id=2919","210","45"
"A6 Micro-6500T Quad-Core APU with RadeonR4","119","https://www.videocardbenchmark.net/gpu.php?gpu=A6+Micro-6500T+Quad-Core+APU+with+RadeonR4&id=3424","127","220"
"Radeon R3E","117","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R3E&id=3118","90","206"
"Radeon R2E","117","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R2E&id=2900","90","212"
"Radeon HD 6370D","117","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6370D&id=263","146","255"
"GeForce GT 415M","115","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+GT+415M&id=1419","221","286"
"Mobility Radeon. HD 5470","105","https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon.+HD+5470&id=2488","398","215"
"Mobility Radeon HD 5470","100","https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5470&id=58","362","236"
"Radeon HD 8210","98","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8210&id=2575","46","187"
"Matrox G200eW","96","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eW&id=998","107","40"
"Radeon HD 7340","94","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7340&id=295","51","153"
"Radeon R5 M320","93","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+M320&id=3313","139","444"
"Radeon HD 5470","92","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+5470&id=3055","298","268"
"Radeon HD 6380G","91","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6380G&id=265","91","201"
"Radeon HD 7340M","91","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7340M&id=2170","160","221"
"Mobility Radeon HD 5450","91","https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5450&id=516","320","214"
"Radeon HD 6320","88","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6320&id=258","44","148"
"Matrox G200eW WDDM 1.2","85","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eW+WDDM+1.2&id=2823","397","50"
"Radeon HD 8350","84","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8350&id=2707","222","163"
"Radeon HD 7350","83","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7350&id=296","187","165"
"Radeon HD 7310","81","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7310&id=294","44","129"
"Radeon HD 6230","80","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6230&id=2715","254","179"
"RADEON HD 6350","79","https://www.videocardbenchmark.net/gpu.php?gpu=RADEON+HD+6350&id=262","171","141"
"Radeon HD 7340G","77","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7340G&id=2299","146","196"
"Radeon HD 8180","74","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+8180&id=2668","35","139"
"Radeon HD 6310","73","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6310&id=13","35","122"
"Qualcomm Adreno 618 GPU","71","https://www.videocardbenchmark.net/gpu.php?gpu=Qualcomm+Adreno+618+GPU&id=4368","65","127"
"Matrox G200eR","69","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eR&id=2673","400","37"
"Radeon HD 6320 Graphic","69","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6320+Graphic&id=259","159","216"
"Radeon HD 6320M","68","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6320M&id=260","151","198"
"Radeon E6465","68","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+E6465&id=3995","354","231"
"Matrox G200eh WDDM 1.2","68","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eh+WDDM+1.2&id=2942","448","52"
"Quadro FX 580","66","https://www.videocardbenchmark.net/gpu.php?gpu=Quadro+FX+580&id=1608","44","161"
"Radeon HD 7310G","61","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7310G&id=2852","119","181"
"Matrox G200eh","60","https://www.videocardbenchmark.net/gpu.php?gpu=Matrox+G200eh&id=2705","449","41"
"Radeon HD 7310 - Carte graphique","60","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7310+-+Carte+graphique&id=2922","120","174"
"Radeon HD 7290","60","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7290&id=2315","48","112"
"FirePro 2460","59","https://www.videocardbenchmark.net/gpu.php?gpu=FirePro+2460&id=237","352","170"
"GeForce 8400 GS","58","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+8400+GS&id=73","25","151"
"Mobility Radeon HD 5430","58","https://www.videocardbenchmark.net/gpu.php?gpu=Mobility+Radeon+HD+5430&id=515","330","181"
"Radeon HD 6290","58","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6290&id=254","32","105"
"Radeon HD 7310M","57","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7310M&id=2217","127","166"
"Radeon HD 7290M","54","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+7290M&id=2958","90","123"
"GeForce 9500 GT","52","https://www.videocardbenchmark.net/gpu.php?gpu=GeForce+9500+GT&id=1304","33","157"
"Radeon R5 220","51","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+R5+220&id=3123","111","148"
"Radeon HD 6290M","48","https://www.videocardbenchmark.net/gpu.php?gpu=Radeon+HD+6290M&id=255","92","140"
